item_id,name,description,functionDes
27954,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27955,天星灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27956,天星灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27957,天星灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27958,天星灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27959,天星灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27960,天罡灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27961,天罡灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27962,天罡灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27963,天罡灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27964,天罡灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27965,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27966,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27967,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27968,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27969,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27970,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27971,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27972,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27973,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27974,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27975,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27976,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27977,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27978,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27979,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27980,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27981,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27982,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27983,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
27984,天阳灵饰,一块精致的灵饰，据说可以庇佑天下万千事物，且会给佩带者带来特别的生命。,右键点击装备。
29999,逃脱飞行符,一种神奇的符咒，使用可以逃出苦行虚空。,使用方法：右键点击使用
30000,金柳露,一种非常难得的仙露，据说有着令万物回归到原始状态的奇效，可以把任何召唤兽变成0级。,"【效果】重新生成资质和技能,并有一定几率将召唤兽洗成变异宝宝。"
30001,超级金柳露,一种非常难得的仙露，据说有着令万物回归到原始状态的奇效，可以把变异宝宝变成0级。,【效果】重新生成资质和技能。
30002,飞行符,一种神奇的符咒，使用可以穿梭于大陆之间。可以在长安(256.39)罗道人处购买。,使用方法：右键点击使用
30003,黄色导标旗,江湖人士常备的旗子，可用来穿梭于各大陆之间。,使用方法：右键点击使用
30004,蓝色导标旗,江湖人士常备的旗子，可用来穿梭于各大陆之间。,使用方法：右键点击使用
30005,绿色导标旗,江湖人士常备的旗子，可用来穿梭于各大陆之间。,使用方法：右键点击使用
30006,红色导标旗,江湖人士常备的旗子，可用来穿梭于各大陆之间。,使用方法：右键点击使用
30007,白色导标旗,江湖人士常备的旗子，可用来穿梭于各大陆之间。,使用方法：右键点击使用
30008,玫瑰花,火红的玫瑰，爱情的象征。,【效果】异性之间相互赠送，可以增加双方友好度99点
30009,海马,生活在热带及温带深海，头部弯曲，形状与马头相似,【效果】补充活力和体力50，并在使用后3小时内活力和体力恢复速度加倍，每天限用1只
30010,月华露,昆仑山顶采集的皓月光华，是增加修为的仙露，服用后可增加召唤兽经验。由于月有阴晴圆缺，所以不同时间采集的光华效果也不尽相同。,【功效】增加召唤兽经验
30011,康乃馨,青色的康乃馨，代表着祝福。,
30012,桃花,人面桃花相映红，娇艳无比。,
30013,兰花,兰花象征着高洁，被称为画中隐士。,
30014,牡丹,花中之王，富贵的象征。,
30015,百合,白色的百合，纯洁的象征。,
30016,竖琴,古代弹奏乐器，声音悦耳。,
30017,箫,古代吹奏乐器，声音悠长。长安乐器店有售。,
30018,钹,古代打击乐器，常用于法事。长安乐器店有售。,
30019,编钟,古代乐器，为宫延和豪门所喜爱。,
30020,木鱼,古代打击乐器，常用语法事。,
30021,琵琶,古代弹奏乐器，有着非常优美的旋律。,
30022,唢呐,古代乐器，普通百姓所喜爱。,
30023,笛子,古代乐器，普通百姓所喜爱。,
30024,香,普通的香，点燃后有异香。,
30025,黄纸,祭祀的必备物品。,
30026,蜡烛,红色的蜡烛。用以照明和做法事。,
40000,魔兽要诀,受到物理攻击时有30%几率自动反击，反击的伤害与正常攻击相同,指定召唤兽后右击使用：使召唤兽学会高级反击招式。
40001,魔兽要诀,受到物理攻击时有30%几率给予对方反震，反震伤害为所受伤害的50%,指定召唤兽后右击使用：使召唤兽学会高级反震招式。
40002,魔兽要诀,"物理攻击时，吸取对方所掉气血的30%, 攻击鬼魂类怪物时无效",指定召唤兽后右击使用：使召唤兽学会高级吸血招式。
40003,魔兽要诀,55%的几率连续两次物理攻击，拥有此技能物理攻击效果会降低20%，如果对方有反震技能，只能攻击一次,指定召唤兽后右击使用：使召唤兽学会高级连击招式。
40004,魔兽要诀,躲避能力增加30%、物理攻击命中增加20%,指定召唤兽后右击使用：使召唤兽学会高级飞行招式。
40005,魔兽要诀,具备夜战能力，不受夜间攻防能力下降的影响，夜间躲避能力提高20%,指定召唤兽后右击使用：使召唤兽学会高级夜战招式。
40006,魔兽要诀,自动附加地府修罗隐身法术3～5回合，拥有此技能物理攻击能力会降低15%，隐身状态下无法使用法术,指定召唤兽后右击使用：使召唤兽学会高级隐身招式。
40007,魔兽要诀,破解地府的修罗隐身、女儿村的楚楚可怜法术效果，躲避能力提高10%,指定召唤兽后右击使用：使召唤兽学会高级感知招式。
40008,魔兽要诀,战斗中每回合自动恢复气血，恢复数值与自身等级相同,指定召唤兽后右击使用：使召唤兽学会高级再生招式。
40009,魔兽要诀,战斗中每回合自动恢复(自身等级/3)的魔法,指定召唤兽后右击使用：使召唤兽学会高级冥想招式。
40010,魔兽要诀,使用法术时所消耗的魔法降低为正常的50%,指定召唤兽后右击使用：使召唤兽学会高级慧根招式。
40011,魔兽要诀,物理攻击时的必杀几率增加20%，出现必杀时伤害结果会加倍,指定召唤兽后右击使用：使召唤兽学会高级必杀招式。
40012,魔兽要诀,不会受到必杀攻击，并有20%几率躲避敌人的法术攻击,指定召唤兽后右击使用：使召唤兽学会高级幸运招式。
40013,魔兽要诀,不受除日月乾坤外的所有异常状态影响,指定召唤兽后右击使用：使召唤兽学会高级神迹招式。
40014,魔兽要诀,30%的几率完全躲过敌人的物理攻击,指定召唤兽后右击使用：使召唤兽学会高级招架招式。
40015,魔兽要诀,受到的辅助类法术效果持续回合数×4,指定召唤兽后右击使用：使召唤兽学会高级永恒招式。
40016,魔兽要诀,提升自身速度的20%,指定召唤兽后右击使用：使召唤兽学会高级敏捷招式。
40017,魔兽要诀,增加(自身等级×0.55)的攻击，如果对方有防御或高级防御技能，伤害结果会减少20%,指定召唤兽后右击使用：使召唤兽学会高级强力招式。
40018,魔兽要诀,增加(自身等级×0.8)的防御，但法术伤害能力会降低10%,指定召唤兽后右击使用：使召唤兽学会高级防御招式。
40019,魔兽要诀,身手灵敏，不会受到反击和反震，物理攻击效果提高10%,指定召唤兽后右击使用：使召唤兽学会高级偷袭招式。
40020,魔兽要诀,自身对毒免疫，物理攻击时有20%的几率使敌人中毒，中毒后每回合减少10%的气血和5%的魔法,指定召唤兽后右击使用：使召唤兽学会高级毒招式。
